Mês,Data,ID_Transacao,Produto,Categoria,Regiao,Quantidade,Preco_Unitario,Receita_Total
Novembro,2025-11-18,TRANS_20251118_0040,Impressora,Perifericos,Norte,2,671.89,1343.78
Novembro,2025-11-16,TRANS_20251116_0041,Mouse,Eletronicos,Sudeste,1,1317.22,1317.22
Novembro,2025-11-10,TRANS_20251110_0042,Fone de Ouvido,Eletronicos,Centro-Oeste,4,248.63,994.52
Novembro,2025-11-23,TRANS_20251123_0043,Impressora,Perifericos,Norte,1,136.15,136.15
Novembro,2025-11-20,TRANS_20251120_0044,Webcam,Acessorios,Sudeste,4,1027.01,4108.04
Novembro,2025-11-03,TRANS_20251103_0045,Roteador,Perifericos,Norte,2,971.32,1942.64
Novembro,2025-11-26,TRANS_20251126_0046,Webcam,Eletronicos,Sudeste,2,809.71,1619.42
Novembro,2025-11-26,TRANS_20251126_0047,Roteador,Perifericos,Norte,4,1484.95,5939.8
Novembro,2025-11-19,TRANS_20251119_0048,Mouse,Perifericos,Norte,2,678.86,1357.72
Novembro,2025-11-24,TRANS_20251124_0049,Laptop,Acessorios,Centro-Oeste,4,148.58,594.32
Novembro,2025-11-29,TRANS_20251129_0050,Monitor,Perifericos,Sul,4,1154.91,4619.64
Novembro,2025-11-02,TRANS_20251102_0051,Webcam,Eletronicos,Centro-Oeste,3,1156.9,3470.7
Novembro,2025-11-05,TRANS_20251105_0052,Mouse,Acessorios,Nordeste,2,1186.28,2372.56
Novembro,2025-11-11,TRANS_20251111_0053,Teclado,Acessorios,Norte,3,461.1,1383.3
Novembro,2025-11-15,TRANS_20251115_0054,Impressora,Eletronicos,Sudeste,3,95.37,286.11
Novembro,2025-11-07,TRANS_20251107_0055,Webcam,Perifericos,Sudeste,1,546.6,546.6
Novembro,2025-11-30,TRANS_20251130_0056,Teclado,Eletronicos,Centro-Oeste,3,1159.0,3477.0
Novembro,2025-11-27,TRANS_20251127_0057,Laptop,Perifericos,Sul,3,1382.12,4146.36
Novembro,2025-11-04,TRANS_20251104_0058,Teclado,Acessorios,Centro-Oeste,1,1244.29,1244.29
Novembro,2025-11-29,TRANS_20251129_0059,Impressora,Acessorios,Nordeste,1,309.02,309.02
Novembro,2025-11-14,TRANS_20251114_0060,Monitor,Perifericos,Centro-Oeste,1,449.86,449.86
Novembro,2025-11-21,TRANS_20251121_0061,Fone de Ouvido,Perifericos,Norte,2,590.34,1180.68
Novembro,2025-11-16,TRANS_20251116_0062,Mouse,Acessorios,Sudeste,4,690.42,2761.68
Novembro,2025-11-02,TRANS_20251102_0063,Monitor,Acessorios,Sudeste,2,1180.25,2360.5
Novembro,2025-11-29,TRANS_20251129_0064,Laptop,Acessorios,Sudeste,1,1188.5,1188.5
Novembro,2025-11-19,TRANS_20251119_0065,Webcam,Acessorios,Sudeste,1,1452.56,1452.56
Novembro,2025-11-19,TRANS_20251119_0066,Webcam,Perifericos,Norte,1,855.89,855.89
Novembro,2025-11-28,TRANS_20251128_0067,Webcam,Perifericos,Sul,3,720.99,2162.97
Novembro,2025-11-15,TRANS_20251115_0068,Impressora,Acessorios,Centro-Oeste,3,1177.23,3531.69
Novembro,2025-11-07,TRANS_20251107_0069,Teclado,Acessorios,Norte,4,409.66,1638.64
Novembro,2025-11-23,TRANS_20251123_0070,Teclado,Acessorios,Centro-Oeste,2,271.88,543.76
Novembro,2025-11-16,TRANS_20251116_0071,Mouse,Acessorios,Sul,4,593.71,2374.84
Novembro,2025-11-16,TRANS_20251116_0072,Impressora,Acessorios,Sudeste,2,542.7,1085.4
Novembro,2025-11-13,TRANS_20251113_0073,Monitor,Perifericos,Sul,4,1167.29,4669.16
Novembro,2025-11-12,TRANS_20251112_0074,Roteador,Perifericos,Sudeste,4,185.85,743.4
Novembro,2025-11-17,TRANS_20251117_0075,Impressora,Acessorios,Sudeste,3,150.5,451.5
Novembro,2025-11-28,TRANS_20251128_0076,Impressora,Eletronicos,Centro-Oeste,3,1061.48,3184.44
Novembro,2025-11-30,TRANS_20251130_0077,Monitor,Eletronicos,Nordeste,1,228.91,228.91
Novembro,2025-11-27,TRANS_20251127_0078,Laptop,Eletronicos,Sudeste,1,1404.64,1404.64
Novembro,2025-11-02,TRANS_20251102_0079,Webcam,Eletronicos,Sul,1,233.83,233.83
Novembro,2025-11-18,TRANS_20251118_0080,Roteador,Perifericos,Nordeste,3,1153.64,3460.92
Novembro,2025-11-26,TRANS_20251126_0081,Impressora,Eletronicos,Sudeste,1,418.0,418.0
Novembro,2025-11-05,TRANS_20251105_0082,Impressora,Acessorios,Centro-Oeste,4,1167.8,4671.2
Novembro,2025-11-15,TRANS_20251115_0083,Mouse,Eletronicos,Sul,4,1025.36,4101.44
Novembro,2025-11-27,TRANS_20251127_0084,Teclado,Perifericos,Nordeste,1,633.4,633.4
Novembro,2025-11-17,TRANS_20251117_0085,Mouse,Perifericos,Centro-Oeste,4,1320.81,5283.24
Novembro,2025-11-24,TRANS_20251124_0086,Laptop,Acessorios,Nordeste,4,1439.1,5756.4
Novembro,2025-11-22,TRANS_20251122_0087,Laptop,Eletronicos,Sul,2,1075.1,2150.2
Novembro,2025-11-19,TRANS_20251119_0088,Teclado,Eletronicos,Nordeste,1,325.26,325.26
Novembro,2025-11-14,TRANS_20251114_0089,Webcam,Acessorios,Norte,1,1449.75,1449.75
Novembro,2025-11-16,TRANS_20251116_0090,Mouse,Perifericos,Sul,1,870.72,870.72
Novembro,2025-11-18,TRANS_20251118_0091,Monitor,Acessorios,Sudeste,2,1219.69,2439.38
Novembro,2025-11-02,TRANS_20251102_0092,Mouse,Acessorios,Nordeste,2,883.71,1767.42
Novembro,2025-11-14,TRANS_20251114_0093,Laptop,Perifericos,Sul,4,313.05,1252.2
Novembro,2025-11-11,TRANS_20251111_0094,Impressora,Acessorios,Centro-Oeste,1,895.2,895.2
Novembro,2025-11-24,TRANS_20251124_0095,Mouse,Eletronicos,Norte,3,1431.0,4293.0
Novembro,2025-11-24,TRANS_20251124_0096,Teclado,Acessorios,Nordeste,2,773.59,1547.18
Novembro,2025-11-19,TRANS_20251119_0097,Monitor,Eletronicos,Sul,1,529.13,529.13
Novembro,2025-11-03,TRANS_20251103_0098,Teclado,Perifericos,Centro-Oeste,3,1080.54,3241.62
Novembro,2025-11-10,TRANS_20251110_0099,Mouse,Acessorios,Norte,2,1014.32,2028.64
Novembro,2025-11-21,TRANS_20251121_0100,Laptop,Eletronicos,Centro-Oeste,1,923.55,923.55
Novembro,2025-11-29,TRANS_20251129_0101,Fone de Ouvido,Acessorios,Sul,4,1164.32,4657.28
Novembro,2025-11-25,TRANS_20251125_0102,Monitor,Acessorios,Sudeste,3,98.06,294.18
Novembro,2025-11-15,TRANS_20251115_0103,Webcam,Eletronicos,Nordeste,1,1412.36,1412.36
Novembro,2025-11-11,TRANS_20251111_0104,Impressora,Acessorios,Nordeste,1,1383.57,1383.57
Novembro,2025-11-26,TRANS_20251126_0105,Mouse,Perifericos,Sudeste,3,530.82,1592.46
Novembro,2025-11-28,TRANS_20251128_0106,Teclado,Eletronicos,Sul,2,211.45,422.9
Novembro,2025-11-11,TRANS_20251111_0107,Roteador,Eletronicos,Sul,4,431.64,1726.56
Novembro,2025-11-01,TRANS_20251101_0108,Impressora,Eletronicos,Norte,1,799.7,799.7
Novembro,2025-11-23,TRANS_20251123_0109,Laptop,Perifericos,Norte,2,894.38,1788.76
Novembro,2025-11-11,TRANS_20251111_0110,Impressora,Perifericos,Sudeste,4,1092.39,4369.56
Novembro,2025-11-17,TRANS_20251117_0111,Impressora,Perifericos,Sul,4,619.02,2476.08
Novembro,2025-11-18,TRANS_20251118_0112,Laptop,Eletronicos,Nordeste,3,1079.46,3238.38
Novembro,2025-11-23,TRANS_20251123_0113,Monitor,Eletronicos,Sudeste,4,1014.4,4057.6
Novembro,2025-11-06,TRANS_20251106_0114,Mouse,Acessorios,Sul,4,96.01,384.04
Novembro,2025-11-03,TRANS_20251103_0115,Laptop,Eletronicos,Sul,3,722.66,2167.98
Novembro,2025-11-04,TRANS_20251104_0116,Impressora,Eletronicos,Sul,1,676.38,676.38
Novembro,2025-11-11,TRANS_20251111_0117,Fone de Ouvido,Acessorios,Sudeste,1,1231.34,1231.34
Novembro,2025-11-11,TRANS_20251111_0118,Mouse,Perifericos,Norte,2,718.33,1436.66
Novembro,2025-11-06,TRANS_20251106_0119,Webcam,Acessorios,Sudeste,1,1496.35,1496.35
Novembro,2025-11-18,TRANS_20251118_0120,Laptop,Acessorios,Sul,4,399.04,1596.16
Novembro,2025-11-11,TRANS_20251111_0121,Webcam,Perifericos,Norte,3,990.97,2972.91
Novembro,2025-11-02,TRANS_20251102_0122,Laptop,Eletronicos,Sudeste,1,171.04,171.04
Novembro,2025-11-16,TRANS_20251116_0123,Teclado,Perifericos,Sudeste,2,1154.82,2309.64
Novembro,2025-11-24,TRANS_20251124_0124,Impressora,Acessorios,Nordeste,4,348.02,1392.08
Novembro,2025-11-19,TRANS_20251119_0125,Mouse,Acessorios,Nordeste,3,726.52,2179.56
Novembro,2025-11-07,TRANS_20251107_0126,Monitor,Acessorios,Sul,2,673.35,1346.7
Novembro,2025-11-02,TRANS_20251102_0127,Impressora,Perifericos,Norte,4,957.35,3829.4
Novembro,2025-11-11,TRANS_20251111_0128,Mouse,Eletronicos,Centro-Oeste,1,1277.99,1277.99
Novembro,2025-11-27,TRANS_20251127_0129,Monitor,Perifericos,Centro-Oeste,4,1124.61,4498.44
Novembro,2025-11-22,TRANS_20251122_0130,Fone de Ouvido,Acessorios,Norte,1,141.72,141.72
Novembro,2025-11-01,TRANS_20251101_0131,Impressora,Perifericos,Norte,4,560.59,2242.36
Novembro,2025-11-21,TRANS_20251121_0132,Webcam,Eletronicos,Centro-Oeste,2,891.25,1782.5
Novembro,2025-11-15,TRANS_20251115_0133,Monitor,Acessorios,Norte,2,1206.68,2413.36
Novembro,2025-11-29,TRANS_20251129_0134,Mouse,Eletronicos,Nordeste,1,334.45,334.45
Novembro,2025-11-20,TRANS_20251120_0135,Roteador,Eletronicos,Norte,1,90.88,90.88
Novembro,2025-11-30,TRANS_20251130_0136,Roteador,Acessorios,Norte,4,1322.48,5289.92
Novembro,2025-11-23,TRANS_20251123_0137,Webcam,Acessorios,Centro-Oeste,2,1211.53,2423.06
Novembro,2025-11-03,TRANS_20251103_0138,Teclado,Perifericos,Sudeste,4,737.46,2949.84
Novembro,2025-11-30,TRANS_20251130_0139,Mouse,Acessorios,Nordeste,4,692.69,2770.76
Novembro,2025-11-14,TRANS_20251114_0140,Impressora,Acessorios,Sudeste,3,680.28,2040.84
Novembro,2025-11-21,TRANS_20251121_0141,Teclado,Eletronicos,Sudeste,1,636.27,636.27
Novembro,2025-11-07,TRANS_20251107_0142,Mouse,Acessorios,Sudeste,2,524.85,1049.7
Novembro,2025-11-29,TRANS_20251129_0143,Monitor,Acessorios,Sudeste,2,1007.74,2015.48
Novembro,2025-11-03,TRANS_20251103_0144,Monitor,Acessorios,Centro-Oeste,1,593.32,593.32
Novembro,2025-11-16,TRANS_20251116_0145,Webcam,Perifericos,Sudeste,3,759.01,2277.03
Novembro,2025-11-29,TRANS_20251129_0146,Impressora,Acessorios,Sudeste,3,940.32,2820.96
Novembro,2025-11-08,TRANS_20251108_0147,Impressora,Acessorios,Centro-Oeste,2,308.56,617.12
Novembro,2025-11-11,TRANS_20251111_0148,Teclado,Perifericos,Sudeste,2,1247.02,2494.04
Novembro,2025-11-29,TRANS_20251129_0149,Impressora,Eletronicos,Sul,1,468.51,468.51
Novembro,2025-11-02,TRANS_20251102_0150,Roteador,Eletronicos,Sul,1,1460.76,1460.76
Novembro,2025-11-24,TRANS_20251124_0151,Impressora,Acessorios,Sul,2,79.65,159.3
Novembro,2025-11-14,TRANS_20251114_0152,Monitor,Acessorios,Centro-Oeste,2,822.75,1645.5
Novembro,2025-11-06,TRANS_20251106_0153,Teclado,Acessorios,Nordeste,1,1080.0,1080.0
Novembro,2025-11-30,TRANS_20251130_0154,Impressora,Eletronicos,Sul,4,578.73,2314.92
Novembro,2025-11-21,TRANS_20251121_0155,Webcam,Eletronicos,Norte,4,696.0,2784.0
Novembro,2025-11-11,TRANS_20251111_0156,Mouse,Acessorios,Norte,1,187.17,187.17
Novembro,2025-11-02,TRANS_20251102_0157,Teclado,Acessorios,Norte,1,254.49,254.49
Novembro,2025-11-20,TRANS_20251120_0158,Fone de Ouvido,Eletronicos,Sudeste,3,1364.65,4093.95
Novembro,2025-11-29,TRANS_20251129_0159,Roteador,Acessorios,Norte,1,586.57,586.57
Novembro,2025-11-10,TRANS_20251110_0160,Teclado,Acessorios,Nordeste,3,419.13,1257.39
Novembro,2025-11-11,TRANS_20251111_0161,Monitor,Perifericos,Sul,1,702.3,702.3
Novembro,2025-11-01,TRANS_20251101_0162,Impressora,Acessorios,Norte,3,1347.36,4042.08
Novembro,2025-11-10,TRANS_20251110_0163,Monitor,Perifericos,Norte,3,1024.3,3072.9
Novembro,2025-11-21,TRANS_20251121_0164,Impressora,Acessorios,Sul,3,548.7,1646.1
Novembro,2025-11-19,TRANS_20251119_0165,Teclado,Perifericos,Norte,2,1485.66,2971.32
Novembro,2025-11-05,TRANS_20251105_0166,Fone de Ouvido,Perifericos,Sul,2,828.94,1657.88
Novembro,2025-11-26,TRANS_20251126_0167,Roteador,Eletronicos,Sudeste,4,788.87,3155.48
Novembro,2025-11-06,TRANS_20251106_0168,Teclado,Eletronicos,Norte,2,603.45,1206.9
Novembro,2025-11-03,TRANS_20251103_0169,Teclado,Eletronicos,Nordeste,3,157.97,473.91
Novembro,2025-11-20,TRANS_20251120_0170,Webcam,Perifericos,Norte,4,103.78,415.12
Novembro,2025-11-23,TRANS_20251123_0171,Laptop,Perifericos,Sul,2,1235.57,2471.14
Novembro,2025-11-12,TRANS_20251112_0172,Mouse,Acessorios,Sudeste,4,1194.87,4779.48
Novembro,2025-11-28,TRANS_20251128_0173,Teclado,Acessorios,Sudeste,1,1381.72,1381.72
Novembro,2025-11-06,TRANS_20251106_0174,Laptop,Eletronicos,Centro-Oeste,3,407.33,1221.99
Novembro,2025-11-17,TRANS_20251117_0175,Webcam,Acessorios,Sul,1,195.79,195.79
Novembro,2025-11-22,TRANS_20251122_0176,Roteador,Perifericos,Nordeste,4,471.99,1887.96
Novembro,2025-11-30,TRANS_20251130_0177,Laptop,Eletronicos,Norte,3,325.58,976.74
Novembro,2025-11-30,TRANS_20251130_0178,Laptop,Eletronicos,Sul,3,169.77,509.31
Novembro,2025-11-12,TRANS_20251112_0179,Mouse,Acessorios,Centro-Oeste,1,318.4,318.4
Novembro,2025-11-28,TRANS_20251128_0180,Teclado,Perifericos,Nordeste,4,95.6,382.4
Novembro,2025-11-26,TRANS_20251126_0181,Monitor,Eletronicos,Sudeste,4,735.87,2943.48
Novembro,2025-11-10,TRANS_20251110_0182,Mouse,Perifericos,Sul,4,1074.78,4299.12
Novembro,2025-11-15,TRANS_20251115_0183,Teclado,Eletronicos,Sudeste,3,380.53,1141.59
Novembro,2025-11-23,TRANS_20251123_0184,Laptop,Eletronicos,Nordeste,4,550.6,2202.4
Novembro,2025-11-13,TRANS_20251113_0185,Teclado,Eletronicos,Sul,1,748.46,748.46
Novembro,2025-11-23,TRANS_20251123_0186,Monitor,Eletronicos,Norte,3,1430.95,4292.85
Novembro,2025-11-15,TRANS_20251115_0187,Teclado,Acessorios,Sudeste,2,71.1,142.2
Novembro,2025-11-05,TRANS_20251105_0188,Teclado,Acessorios,Norte,4,277.08,1108.32
Novembro,2025-11-24,TRANS_20251124_0189,Fone de Ouvido,Eletronicos,Sudeste,1,1492.84,1492.84
Novembro,2025-11-16,TRANS_20251116_0190,Monitor,Acessorios,Norte,2,662.51,1325.02
Novembro,2025-11-24,TRANS_20251124_0191,Mouse,Acessorios,Nordeste,3,1045.01,3135.03
Novembro,2025-11-30,TRANS_20251130_0192,Roteador,Eletronicos,Nordeste,2,500.09,1000.18
Novembro,2025-11-08,TRANS_20251108_0193,Laptop,Acessorios,Norte,4,590.83,2363.32
Novembro,2025-11-29,TRANS_20251129_0194,Roteador,Eletronicos,Norte,2,56.76,113.52
Novembro,2025-11-08,TRANS_20251108_0195,Laptop,Eletronicos,Nordeste,3,531.91,1595.73
Novembro,2025-11-22,TRANS_20251122_0196,Roteador,Eletronicos,Sudeste,1,755.11,755.11
Novembro,2025-11-28,TRANS_20251128_0197,Webcam,Eletronicos,Sul,2,901.17,1802.34
Novembro,2025-11-12,TRANS_20251112_0198,Impressora,Eletronicos,Sul,4,1324.45,5297.8
Novembro,2025-11-24,TRANS_20251124_0199,Webcam,Acessorios,Norte,1,103.48,103.48
Novembro,2025-11-18,TRANS_20251118_0200,Laptop,Perifericos,Centro-Oeste,1,1183.95,1183.95
Outubro,2025-10-17,TRANS_20251017_0001,Monitor,Perifericos,Nordeste,4,339.95,1359.8
Outubro,2025-10-30,TRANS_20251030_0002,Laptop,Eletronicos,Sudeste,1,1226.88,1226.88
Outubro,2025-10-13,TRANS_20251013_0003,Laptop,Perifericos,Sudeste,3,988.21,2964.63
Outubro,2025-10-10,TRANS_20251010_0004,Impressora,Perifericos,Centro-Oeste,4,1247.48,4989.92
Outubro,2025-10-09,TRANS_20251009_0005,Fone de Ouvido,Acessorios,Sul,2,379.59,759.18
Outubro,2025-10-06,TRANS_20251006_0006,Webcam,Eletronicos,Norte,3,1188.62,3565.86
Outubro,2025-10-17,TRANS_20251017_0007,Monitor,Acessorios,Norte,1,1255.51,1255.51
Outubro,2025-10-06,TRANS_20251006_0008,Roteador,Acessorios,Centro-Oeste,1,1125.09,1125.09
Outubro,2025-10-27,TRANS_20251027_0009,Laptop,Acessorios,Nordeste,3,1298.3,3894.9
Outubro,2025-10-15,TRANS_20251015_0010,Monitor,Perifericos,Sudeste,3,966.11,2898.33
Outubro,2025-10-19,TRANS_20251019_0011,Monitor,Acessorios,Norte,1,1299.18,1299.18
Outubro,2025-10-03,TRANS_20251003_0012,Laptop,Acessorios,Centro-Oeste,1,381.4,381.4
Outubro,2025-10-01,TRANS_20251001_0013,Teclado,Acessorios,Centro-Oeste,3,776.03,2328.09
Outubro,2025-10-31,TRANS_20251031_0014,Laptop,Perifericos,Centro-Oeste,4,1212.05,4848.2
Outubro,2025-10-12,TRANS_20251012_0015,Laptop,Perifericos,Sudeste,4,545.16,2180.64
Outubro,2025-10-09,TRANS_20251009_0016,Fone de Ouvido,Perifericos,Sul,3,252.92,758.76
Outubro,2025-10-13,TRANS_20251013_0017,Mouse,Acessorios,Nordeste,4,936.56,3746.24
Outubro,2025-10-23,TRANS_20251023_0018,Teclado,Acessorios,Sul,3,884.27,2652.81
Outubro,2025-10-28,TRANS_20251028_0019,Impressora,Acessorios,Nordeste,3,1321.3,3963.9
Outubro,2025-10-30,TRANS_20251030_0020,Monitor,Perifericos,Sudeste,4,802.78,3211.12
Outubro,2025-10-06,TRANS_20251006_0021,Mouse,Eletronicos,Centro-Oeste,3,1316.17,3948.51
Outubro,2025-10-04,TRANS_20251004_0022,Fone de Ouvido,Acessorios,Norte,2,824.05,1648.1
Outubro,2025-10-04,TRANS_20251004_0023,Teclado,Acessorios,Nordeste,3,1420.18,4260.54
Outubro,2025-10-01,TRANS_20251001_0024,Mouse,Acessorios,Centro-Oeste,4,764.27,3057.08
Outubro,2025-10-13,TRANS_20251013_0025,Roteador,Eletronicos,Norte,2,1200.33,2400.66
Outubro,2025-10-04,TRANS_20251004_0026,Fone de Ouvido,Perifericos,Nordeste,3,697.53,2092.59
Outubro,2025-10-19,TRANS_20251019_0027,Roteador,Acessorios,Sudeste,4,1020.56,4082.24
Outubro,2025-10-19,TRANS_20251019_0028,Roteador,Acessorios,Centro-Oeste,3,1164.94,3494.82
Outubro,2025-10-23,TRANS_20251023_0029,Roteador,Eletronicos,Sudeste,1,68.74,68.74
Outubro,2025-10-22,TRANS_20251022_0030,Monitor,Acessorios,Centro-Oeste,1,667.59,667.59
Outubro,2025-10-04,TRANS_20251004_0031,Mouse,Acessorios,Sul,2,928.74,1857.48
Outubro,2025-10-24,TRANS_20251024_0032,Laptop,Eletronicos,Nordeste,3,716.47,2149.41
Outubro,2025-10-24,TRANS_20251024_0033,Fone de Ouvido,Perifericos,Centro-Oeste,4,1494.08,5976.32
Outubro,2025-10-15,TRANS_20251015_0034,Mouse,Acessorios,Sudeste,1,1247.7,1247.7
Outubro,2025-10-18,TRANS_20251018_0035,Webcam,Eletronicos,Sul,3,831.59,2494.77
Outubro,2025-10-21,TRANS_20251021_0036,Impressora,Acessorios,Centro-Oeste,1,153.86,153.86
Outubro,2025-10-19,TRANS_20251019_0037,Teclado,Eletronicos,Nordeste,3,677.38,2032.14
Outubro,2025-10-19,TRANS_20251019_0038,Laptop,Acessorios,Sudeste,2,56.0,112.0
Outubro,2025-10-21,TRANS_20251021_0039,Laptop,Perifericos,Norte,2,1495.98,2991.96
Outubro,2025-10-11,TRANS_20251011_0040,Laptop,Perifericos,Centro-Oeste,1,168.17,168.17
Outubro,2025-10-01,TRANS_20251001_0041,Teclado,Perifericos,Nordeste,1,1103.34,1103.34
Outubro,2025-10-16,TRANS_20251016_0042,Monitor,Perifericos,Sul,4,1198.21,4792.84
Outubro,2025-10-08,TRANS_20251008_0043,Teclado,Perifericos,Norte,2,930.09,1860.18
Outubro,2025-10-31,TRANS_20251031_0044,Monitor,Perifericos,Sul,2,496.21,992.42
Outubro,2025-10-08,TRANS_20251008_0045,Teclado,Eletronicos,Norte,1,359.32,359.32
Outubro,2025-10-23,TRANS_20251023_0046,Fone de Ouvido,Perifericos,Sul,2,1251.15,2502.3
Outubro,2025-10-29,TRANS_20251029_0047,Teclado,Eletronicos,Sudeste,1,549.95,549.95
Outubro,2025-10-29,TRANS_20251029_0048,Webcam,Eletronicos,Centro-Oeste,4,67.15,268.6
Outubro,2025-10-26,TRANS_20251026_0049,Teclado,Perifericos,Norte,2,864.19,1728.38
Outubro,2025-10-05,TRANS_20251005_0050,Fone de Ouvido,Eletronicos,Nordeste,1,95.22,95.22
Outubro,2025-10-14,TRANS_20251014_0051,Webcam,Perifericos,Sul,1,265.43,265.43
Outubro,2025-10-09,TRANS_20251009_0052,Monitor,Eletronicos,Sul,3,173.37,520.11
Outubro,2025-10-11,TRANS_20251011_0053,Roteador,Perifericos,Sudeste,2,847.39,1694.78
Outubro,2025-10-01,TRANS_20251001_0054,Impressora,Acessorios,Sudeste,1,661.08,661.08
Outubro,2025-10-23,TRANS_20251023_0055,Mouse,Perifericos,Sudeste,1,1315.01,1315.01
Outubro,2025-10-03,TRANS_20251003_0056,Teclado,Perifericos,Sudeste,3,920.92,2762.76
Outubro,2025-10-03,TRANS_20251003_0057,Impressora,Eletronicos,Sudeste,3,793.88,2381.64
Outubro,2025-10-31,TRANS_20251031_0058,Laptop,Eletronicos,Norte,3,1368.59,4105.77
Outubro,2025-10-02,TRANS_20251002_0059,Monitor,Perifericos,Norte,2,916.06,1832.12
Outubro,2025-10-11,TRANS_20251011_0060,Roteador,Perifericos,Centro-Oeste,3,1115.51,3346.53
Outubro,2025-10-30,TRANS_20251030_0061,Impressora,Acessorios,Sudeste,2,1441.18,2882.36
Outubro,2025-10-08,TRANS_20251008_0062,Impressora,Perifericos,Sul,4,1309.83,5239.32
Outubro,2025-10-07,TRANS_20251007_0063,Roteador,Acessorios,Norte,3,1055.14,3165.42
Outubro,2025-10-20,TRANS_20251020_0064,Fone de Ouvido,Perifericos,Nordeste,4,916.61,3666.44
Outubro,2025-10-19,TRANS_20251019_0065,Mouse,Eletronicos,Sudeste,2,487.18,974.36
Outubro,2025-10-17,TRANS_20251017_0066,Mouse,Eletronicos,Sul,4,1433.66,5734.64
Outubro,2025-10-24,TRANS_20251024_0067,Laptop,Acessorios,Sudeste,1,628.04,628.04
Outubro,2025-10-12,TRANS_20251012_0068,Teclado,Perifericos,Centro-Oeste,4,864.08,3456.32
Outubro,2025-10-20,TRANS_20251020_0069,Teclado,Eletronicos,Sudeste,1,1060.55,1060.55
Outubro,2025-10-14,TRANS_20251014_0070,Fone de Ouvido,Perifericos,Nordeste,3,480.78,1442.34
Outubro,2025-10-06,TRANS_20251006_0071,Webcam,Eletronicos,Nordeste,4,421.44,1685.76
Outubro,2025-10-29,TRANS_20251029_0072,Laptop,Perifericos,Norte,2,1434.57,2869.14
Outubro,2025-10-08,TRANS_20251008_0073,Roteador,Perifericos,Sul,4,527.43,2109.72
Outubro,2025-10-06,TRANS_20251006_0074,Monitor,Perifericos,Sul,1,399.99,399.99
Outubro,2025-10-18,TRANS_20251018_0075,Mouse,Acessorios,Sudeste,3,984.97,2954.91
Outubro,2025-10-15,TRANS_20251015_0076,Monitor,Perifericos,Norte,3,974.97,2924.91
Outubro,2025-10-07,TRANS_20251007_0077,Roteador,Acessorios,Nordeste,1,589.72,589.72
Outubro,2025-10-27,TRANS_20251027_0078,Webcam,Acessorios,Centro-Oeste,2,55.68,111.36
Outubro,2025-10-16,TRANS_20251016_0079,Mouse,Perifericos,Sul,3,209.25,627.75
Outubro,2025-10-07,TRANS_20251007_0080,Fone de Ouvido,Eletronicos,Sul,4,651.33,2605.32
Outubro,2025-10-08,TRANS_20251008_0081,Teclado,Acessorios,Sudeste,1,1050.76,1050.76
Outubro,2025-10-21,TRANS_20251021_0082,Teclado,Acessorios,Norte,4,445.74,1782.96
Outubro,2025-10-13,TRANS_20251013_0083,Webcam,Acessorios,Sul,2,518.42,1036.84
Outubro,2025-10-17,TRANS_20251017_0084,Fone de Ouvido,Perifericos,Nordeste,4,409.36,1637.44
Outubro,2025-10-20,TRANS_20251020_0085,Webcam,Perifericos,Norte,1,473.59,473.59
Outubro,2025-10-02,TRANS_20251002_0086,Webcam,Acessorios,Sudeste,3,1381.2,4143.6
Outubro,2025-10-23,TRANS_20251023_0087,Webcam,Acessorios,Nordeste,1,1089.26,1089.26
Outubro,2025-10-06,TRANS_20251006_0088,Laptop,Acessorios,Sul,3,1450.05,4350.15
Outubro,2025-10-28,TRANS_20251028_0089,Roteador,Eletronicos,Nordeste,3,900.48,2701.44
Outubro,2025-10-28,TRANS_20251028_0090,Impressora,Perifericos,Centro-Oeste,3,236.98,710.94
Outubro,2025-10-17,TRANS_20251017_0091,Monitor,Eletronicos,Nordeste,1,79.81,79.81
Outubro,2025-10-06,TRANS_20251006_0092,Mouse,Acessorios,Nordeste,3,1003.45,3010.35
Outubro,2025-10-24,TRANS_20251024_0093,Webcam,Eletronicos,Sul,2,1493.05,2986.1
Outubro,2025-10-12,TRANS_20251012_0094,Impressora,Eletronicos,Sul,4,477.28,1909.12
Outubro,2025-10-26,TRANS_20251026_0095,Roteador,Acessorios,Norte,1,252.34,252.34
Outubro,2025-10-13,TRANS_20251013_0096,Teclado,Acessorios,Nordeste,3,628.89,1886.67
Outubro,2025-10-19,TRANS_20251019_0097,Monitor,Eletronicos,Centro-Oeste,2,1290.13,2580.26
Outubro,2025-10-31,TRANS_20251031_0098,Webcam,Perifericos,Norte,2,878.1,1756.2
Outubro,2025-10-09,TRANS_20251009_0099,Teclado,Acessorios,Sul,4,1174.77,4699.08
Outubro,2025-10-06,TRANS_20251006_0100,Monitor,Acessorios,Norte,4,321.25,1285.0
Outubro,2025-10-24,TRANS_20251024_0101,Teclado,Perifericos,Centro-Oeste,4,534.09,2136.36
Outubro,2025-10-21,TRANS_20251021_0102,Roteador,Perifericos,Norte,3,965.57,2896.71
Outubro,2025-10-25,TRANS_20251025_0103,Teclado,Acessorios,Nordeste,2,427.93,855.86
Outubro,2025-10-17,TRANS_20251017_0104,Webcam,Perifericos,Norte,2,1279.08,2558.16
Outubro,2025-10-19,TRANS_20251019_0105,Teclado,Perifericos,Centro-Oeste,4,450.97,1803.88
